DOC_DATE_SCALED,DOC_ID_SCALED,AUCTION_ID_SCALED,BID_NAME_SCALED,ITEM_CAT,VENDOR_SCALED,WINNER,QUANTITY_SCALED,PRICE_SCALED
"y 27, 2022",e Cream for Nutrition Services Annual Contract #22-07-3570,20,"Sandwich, Ice Cream, Vanilla - 4oz",,Southern Ice Cream Rich's TBA ,,"3,000",11.99
"y 27, 2022",e Cream for Nutrition Services Annual Contract #22-07-3570,20,"Sandwich, Ice Cream, Vanilla - 4oz",, Southern Ice Cream Hershey's ,,"3,000",16.9
"y 27, 2022",e Cream for Nutrition Services Annual Contract #22-07-3570,21,"Sandwich, Ice Cream, Vanilla, MINI - 2.5oz",,Southern Ice Cream Hershey's ,,"3,300",17.8
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,1,"20630 - Yogurt, Flavored - 4 oz cup Made from Grade A milk with no more than 2% milk fat. Packed 48 per case.",,"The Dannon Company, Inc. Danone / ",,40000,10.08
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,1,"20630 - Yogurt, Flavored - 4 oz cup Made from Grade A milk with no more than 2% milk fat. Packed 48 per case.",, a The Masters Distribution Systems Company Dannon Danimals ,,40000,13.71
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,1,"20630 - Yogurt, Flavored - 4 oz cup Made from Grade A milk with no more than 2% milk fat. Packed 48 per case.",, ePallet Danimals #,,40000,15.14
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,1,"20630 - Yogurt, Flavored - 4 oz cup Made from Grade A milk with no more than 2% milk fat. Packed 48 per case.",, Borden Dairy Company Yoplait Trix Yogurt ,,40000,16.8
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,3,"20630 - Yogurt, Vanilla Flavored - Bulk container 4 lbs, Made from Grade A milk.",,[ALT,,250,23.7
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,5,"20630 - Yogurt, Vanilla Flavored - Bulk container 16 lbs, Made from Grade A milk.",,The Masters Distribution Systems Company Pro by Dannon ,,250,25.97
"y 27, 2022",gurt for Nutrition Services Contract #22-07-3581,5,"20630 - Yogurt, Vanilla Flavored - Bulk container 16 lbs, Made from Grade A milk.",, Borden Dairy Company Yoplait Parfait Pro Max vanilla ,,250,53.48
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,1,"26000 - Apples, Green, Diced Pack Size 5 LBS 1/2"" Cut Fancy",,"Brothers Produce, Inc ",,1000,22
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,1,"26000 - Apples, Green, Diced Pack Size 5 LBS 1/2"" Cut Fancy",, a Hardies Fruit and Vegetable ,,1000,30
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,2,"26010 - Apples, Red, Diced Pack Size 5 LBS 1/2"" Cut Fancy",,"Brothers Produce, Inc ",,1000,25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,2,"26010 - Apples, Red, Diced Pack Size 5 LBS 1/2"" Cut Fancy",, a Hardies Fruit and Vegetable ,,1000,29
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,3,"26050 - Apples,Red, Sliced - Snack Pack Packed 100/2 OZ",,Hardies Fruit and Vegetable ,,600,28.85
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,3,"26050 - Apples,Red, Sliced - Snack Pack Packed 100/2 OZ",," Brothers Produce, Inc ",,600,29
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,4,"25020 - Beans, Green, Trimmed 3"" Packed 2/5 LBS",,Latin Specialties LLC ,,100,21
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,4,"25020 - Beans, Green, Trimmed 3"" Packed 2/5 LBS",, a Hardies Fruit and Vegetable ,,100,22.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,4,"25020 - Beans, Green, Trimmed 3"" Packed 2/5 LBS",," Brothers Produce, Inc ",,100,23
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,5,"25441 - Beets, 1/2"" Diced, Gold Pack Size 10 LBS",,Hardies Fruit and Vegetable ,,100,17.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,6,"25442 - Beets, 1/2"" Diced, Red Pack Size 10 LBS",,Hardies Fruit and Vegetable ,,100,17.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,7,25032 - Broccoli Florets Packed 4/3 LBS,,"a Brothers Produce, Inc ",,1000,25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,7,25032 - Broccoli Florets Packed 4/3 LBS,, Hardies Fruit and Vegetable ,,1000,26.85
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,8,25115 - Broccoli Florets 50/3.75,,Hardies Fruit and Vegetable ,,1000,46.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,9,"25042 - Broccoli Slaw, Only Broccoli Packed 4/3 LBS",,"a Brothers Produce, Inc ",,350,44
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,9,"25042 - Broccoli Slaw, Only Broccoli Packed 4/3 LBS",, Hardies Fruit and Vegetable ,,350,49
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,10,25080 - Cabbage Red Shredded Packed 2/5 LBS,,"Brothers Produce, Inc ",,250,14.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,10,25080 - Cabbage Red Shredded Packed 2/5 LBS,, a Hardies Fruit and Vegetable ,,250,19.45
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,11,"25050 - Cabbage, 3-Way, Chopped Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,15,22.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,12,"25081 - Cabbage Slaw, Fine Shred",,"Brothers Produce, Inc ",,12345,21
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,12,"25081 - Cabbage Slaw, Fine Shred",, a Hardies Fruit and Vegetable ,,12345,22.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,13,"26120 - Cantaloupe, Jumbo, Fresh Cut, 1/2"" - 3/4"" Packed 5 LBS",,"Brothers Produce, Inc ",,4200,21
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,13,"26120 - Cantaloupe, Jumbo, Fresh Cut, 1/2"" - 3/4"" Packed 5 LBS",, a Hardies Fruit and Vegetable ,,4200,27.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,14,"25113 - Carrots, Coins Pack Size 10 LBS",,"a Brothers Produce, Inc ",,100,9.8
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,14,"25113 - Carrots, Coins Pack Size 10 LBS",, Hardies Fruit and Vegetable ,,100,48
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,15,"25131 - Carrots, Matchstick Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,900,21.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,15,"25131 - Carrots, Matchstick Packed 4/5 LBS",," Brothers Produce, Inc ",,900,22.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,16,"25103 - Carrots, Peeled, Slim - Snack Packs 100/2.5 OZ",,Hardies Fruit and Vegetable ,,350,26.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,16,"25103 - Carrots, Peeled, Slim - Snack Packs 100/2.5 OZ",," Brothers Produce, Inc ",,350,30.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,17,"25112- Carrots, Short 30/1#",,Hardies Fruit and Vegetable ,,350,28.85
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,17,"25112- Carrots, Short 30/1#",," Brothers Produce, Inc ",,350,31
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,18,"25154 - Cauliflower, Colorful Florets Pack Size 10 LBS",,Hardies Fruit and Vegetable ,,100,34.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,19,"25153 - Cauliflower, Riced Pack Size 10 LBS Washed",,Hardies Fruit and Vegetable ,,100,30
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,20,"25152 - Cauliflower, Romanesco, Florets Packed 4/3 LBS",,Hardies Fruit and Vegetable ,,100,40
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,21,"25151 - Cauliflower, White, Florets Packed 4/3 LBS",,Hardies Fruit and Vegetable ,,100,33.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,21,"25151 - Cauliflower, White, Florets Packed 4/3 LBS",," Brothers Produce, Inc ",,100,33.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,22,"25169 - Celery Diced, 3/8"" Packed 4/5 LBS",,"Brothers Produce, Inc ",,150,30.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,22,"25169 - Celery Diced, 3/8"" Packed 4/5 LBS",, a Hardies Fruit and Vegetable ,,150,32.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,23,"25105 - Carrots, Peeled, Slim, Flavored/Seasoned - Snack Packs 100/2.5 OZ",,Hardies Fruit and Vegetable ,,350,32.65
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,23,"25105 - Carrots, Peeled, Slim, Flavored/Seasoned - Snack Packs 100/2.5 OZ",," Brothers Produce, Inc ",,350,37
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,24,"25173 - Celery Sticks Packed 4/5 LBS 2"" Sticks",,Hardies Fruit and Vegetable ,,600,32.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,24,"25173 - Celery Sticks Packed 4/5 LBS 2"" Sticks",," Brothers Produce, Inc ",,600,32.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,26,"25193 - Cucumbers Sliced Packed 4/5 LBS 1/4"" Sliced",,Hardies Fruit and Vegetable ,,1000,44
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,26,"25193 - Cucumbers Sliced Packed 4/5 LBS 1/4"" Sliced",," Brothers Produce, Inc ",,1000,53
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,27,28000 - Eggs Whole Boiled 20 LBS Tub,,Hardies Fruit and Vegetable ,,85,28
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,27,28000 - Eggs Whole Boiled 20 LBS Tub,," Brothers Produce, Inc ",,85,35
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,28,"26300 - Fruit Mix, Processed - Cantaloupe (40%), Honeydew (40%) and Red Grapes (20%) Packed 5 LBS",,Hardies Fruit and Vegetable ,,11500,27.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,28,"26300 - Fruit Mix, Processed - Cantaloupe (40%), Honeydew (40%) and Red Grapes (20%) Packed 5 LBS",," Brothers Produce, Inc ",,11500,28
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,29,27041 - Garlic Peeled 4/5 LBS,,"Brothers Produce, Inc ",,100,64
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,29,27041 - Garlic Peeled 4/5 LBS,, a Hardies Fruit and Vegetable ,,100,110
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,30,26140 - Grapefruit Segments with Juice 4/1 Gallon,,Hardies Fruit and Vegetable ,,250,80
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,31,"26220 - Juice, Lemon,Fresh, 1/2 Gallon Packed 9 Count",,Line ,,10,31
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,31,"26220 - Juice, Lemon,Fresh, 1/2 Gallon Packed 9 Count",," Brothers Produce, Inc ",,10,31.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,32,"26230 - Juice, Lime, Fresh, 1/2 Gallon Packed 9 Count",,Line ,,20,38
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,32,"26230 - Juice, Lime, Fresh, 1/2 Gallon Packed 9 Count",," Brothers Produce, Inc ",,20,38
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,33,"25228 - Lettuce, Arcadian Blend Packed 3 LBS",,"a Brothers Produce, Inc ",,600,12
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,33,"25228 - Lettuce, Arcadian Blend Packed 3 LBS",, Hardies Fruit and Vegetable ,,600,12.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,34,"25231 - Lettuce, Baby Kale Packed 3 LBS",,"Brothers Produce, Inc ",,150,14
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,34,"25231 - Lettuce, Baby Kale Packed 3 LBS",, a Hardies Fruit and Vegetable ,,150,14.75
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,35,"25281 - Lettuce, Boston BIBB Packed 3 Count",,Hardies Fruit and Vegetable ,,10,10.75
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,35,"25281 - Lettuce, Boston BIBB Packed 3 Count",," Brothers Produce, Inc ",,10,11
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,36,25291 - Lettuce Green Leaf Premium Packed 24 Count,,Hardies Fruit and Vegetable ,,10,23.45
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,36,25291 - Lettuce Green Leaf Premium Packed 24 Count,," Brothers Produce, Inc ",,10,24
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,37,"25250 - Lettuce, Kale, Sliced Packed 5 LBS",,Hardies Fruit and Vegetable ,,150,21.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,38,"25302 - Lettuce, RTE Romaine Hearts Pack Size 10 LBS Washed Ready to eat",,"Brothers Produce, Inc ",,100,26
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,38,"25302 - Lettuce, RTE Romaine Hearts Pack Size 10 LBS Washed Ready to eat",, a Hardies Fruit and Vegetable ,,100,26.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,39,"25460 - Lettuce, Romaine - Chopped Tran-Sliced Packed 6/2 LBS",,Hardies Fruit and Vegetable ,,600,21.35
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,39,"25460 - Lettuce, Romaine - Chopped Tran-Sliced Packed 6/2 LBS",," Brothers Produce, Inc ",,600,21.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,40,"25461 - Lettuce, Romaine, Shredded 1/8"" Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,300,22.45
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,40,"25461 - Lettuce, Romaine, Shredded 1/8"" Packed 4/5 LBS",," Brothers Produce, Inc ",,300,22.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,41,"25304 - Lettuce, Washed Romaine Heads Pack Size 10 LBS Washed",,Hardies Fruit and Vegetable ,,100,28
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,42,"25331 - Mushrooms - Sliced, Bulk Pack Pack Size 10 LBS",,"a Brothers Produce, Inc ",,100,22
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,42,"25331 - Mushrooms - Sliced, Bulk Pack Pack Size 10 LBS",, Hardies Fruit and Vegetable ,,100,23.45
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,43,"25310 - Mesclun Mix, Pack Size 4/3 LBS",,"Brothers Produce, Inc ",,100,27.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,43,"25310 - Mesclun Mix, Pack Size 4/3 LBS",, a Hardies Fruit and Vegetable ,,100,27.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,44,"25363 - Onions Red Diced 1/4"" Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,85,34.5
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,45,"25362 - Onions Yellow Diced 3/8"" Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,100,38.85
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,45,"25362 - Onions Yellow Diced 3/8"" Packed 4/5 LBS",," Brothers Produce, Inc ",,100,39
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,46,"25365 - Onions, Yellow, Sliced 1/8"" Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,200,40.85
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,46,"25365 - Onions, Yellow, Sliced 1/8"" Packed 4/5 LBS",," Brothers Produce, Inc ",,200,41
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,47,"25097 - Parsnips, Coins Pack Size 10 LBS",,Hardies Fruit and Vegetable ,,100,70
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,48,"25400 - Pepper Bell Green Diced 3/8"" Packed 4/5 LBS",,Hardies Fruit and Vegetable ,,20,47
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,48,"25400 - Pepper Bell Green Diced 3/8"" Packed 4/5 LBS",," Brothers Produce, Inc ",,20,70
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,49,25210 - Pepper Jalapeno Diced Packed 4/5 LBS,,"Brothers Produce, Inc ",,60,65
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,49,25210 - Pepper Jalapeno Diced Packed 4/5 LBS,, a Hardies Fruit and Vegetable ,,60,35
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,50,"26340 - Pineapple Chunks, Golden, Processed, 1/2"" - 3/4"" Packed 5 LBS",,a Latin Specialties LLC ,,15000,13.75
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,50,"26340 - Pineapple Chunks, Golden, Processed, 1/2"" - 3/4"" Packed 5 LBS",, Hardies Fruit and Vegetable ,,15000,17.8
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,50,"26340 - Pineapple Chunks, Golden, Processed, 1/2"" - 3/4"" Packed 5 LBS",," Brothers Produce, Inc ",,15000,21
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,51,"Potatoes, 60 CT, washed and Wrapped",,Hardies Fruit and Vegetable tbd ,,100,34.25
"y 27, 2022",ocessed Produce for Nutrition Services Contract #22-07-3601RFP,51,"Potatoes, 60 CT, washed and Wrapped",," Brothers Produce, Inc ",,100,35.9
