Sales Code,Item No.,Mfg. Item No.,Brand,Description,Pack Size,Selling Price,Fee for Service,Category,Starting Date,Ending Date,Bid No.,Bid Line No.,Velocity,Price per Serving
COOP105,403989,54914/366881,SANTIAGO,VEG REFRD BEANS,6/27.09OZ,32.77,0.00,BEANS,07/01/23,06/30/24,2022-23-03-CN,12,C,0.237
COOP105,403990,82948,SANTIAGO,SMOOTH REFRIED BEANS,6/29.77OZ,32.38,0.00,BEANS,07/01/23,06/30/24,2022-23-03-CN,11,C,0.235
COOP181,404003,64150,MCI FOODS/LOS CABOS,ENCHILADA PEPPER JACK CHS WG,144/2OZ,81.45,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,238,W,0.566
COOP181,404014,10000015320,ADVANCE PIERRE,BURGER BEEF STEAK DELUXE,250/2.01OZ,261.48,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,9,C,1.046
COOP181,404020,70013,TASTY BRANDS,WG CHKN &TRKY HAM 2 CHS SNDWCH,72/4.5OZ,97.54,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,328,B,1.355
COOP181,404028,8-52724-15563-0,YANGS,CHICKEN GENERAL TSO,1/43.5LB,188.77,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,391,C,0.983
COOP181,404034,5150021027,SMUCKERS,SND UNCRUSTABLE PB GRAPE WG IW,72/5.3OZ,101.17,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,306,A,1.405
COOP181,404035,5150021028,SMUCKERS,SND UNCRUSTABLE PB STRAW WG IW,72/5.3OZ,106.10,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,305,A,1.474
COOP181,404036,REDNA2ZC84,RED GOLD,MARINARA DIPPING 2.5OZ CUPS,84/2.5OZ,38.17,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,279,B,0.454
COOP181,404391,TAC32,MICHAEL B'S BESTWAY,TAMALE CHICKEN & CHEESE,72/5.5OZ,103.19,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,263,C,1.433
COOP181,404499,256821,JENNIE O,ALL NATURAL UNCURED TRKY HAM,6/2LB,61.20,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,166,C,0.987
COOP181,404500,231812,JENNIE O,ALL NTRL OVN RST TRKY BRST SLC,6/2LB,81.10,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,164,C,1.248
COOP181,404501,66257,TONY ROBERTS,WG 6 GARLIC CHEESE TOAST IW,60/4.5OZ,74.61,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,332,C,1.244
COOP181,404614,5150006960,SMUCKERS,SND UNCRUSTABLE PB GRAPE WG IW,72/2.6OZ,55.76,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,308,A,0.774
COOP181,404615,5150006961,SMUCKERS,SND UNCRUSTABLE PB STRAW WG IW,72/2.6OZ,58.21,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,307,A,0.808
COOP181,404647,110458,GOLD KIST,BRD DARK MEAT CHIX SMACKERS WG,30LB,112.96,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,131,B,1.009
COOP181,404678,5811,FERNANDOS,TACO SNACK WG CN IW,96/5OZ,118.62,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,116,B,1.236
COOP181,404679,10703040928,TYSON,BRD CRISPY PATTIES WG,175/3.0OZ,104.45,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,378,B,0.604
COOP181,404680,10703140928,TYSON,BRD SPICY CHIX PATTIES WG,173/3OZ,101.81,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,385,B,0.588
COOP181,404681,10055670928,TYSON,PATTY HOT SPICY BRD CHX WG,148/3.26OZ,115.36,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,372,B,0.779
COOP181,404682,10038570928,TYSON,PATTY KRISPY KRUNCHY WG,140/3.53OZ,98.47,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,380,B,0.698
COOP181,404683,10038590928,TYSON,KRISPY KRUNCH TENDERS WG,31.86LB,101.76,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,381,B,0.717
COOP181,404684,10703320928,TYSON,CHK TENDER CRISPY,240/2.7OZ,141.77,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,382,C,1.212
COOP181,404685,10703420928,TYSON,HOT SPICY TENDERS WG,121/4.11OZ,145.72,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,375,C,0.602
COOP181,404687,10021550928,TYSON,WG BRD CHIX CHUNKS,28.35LB,86.86,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,379,B,0.634
COOP181,404688,10703440928,TYSON,WG BRD SPICY TENDERS,31.86LB,97.25,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,353,C,0.653
COOP181,404689,10703640928,TYSON,NUGGETS BRD CRISPY WG,32.81LB,103.19,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,383,A,0.688
COOP181,404690,10703620928,TYSON,CHIC CHUNK BRD BONELESS NAE WG,30LB,128.05,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,359,C,0.842
COOP181,404691,10174430928,TYSON,PATTY SAUSAGE CHICKEN,336/1.43OZ,139.91,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,357,B,0.416
COOP181,404693,10703670928,TYSON,WG CRISPY CHICKEN STICKS,31.5LB,93.82,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,360,D,0.638
COOP181,404694,10703680928,TYSON,POPCORN CHICKEN WG,32.79LB,105.24,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,376,B,0.675
COOP181,404695,10703220928,TYSON,CHIC BRST FILET W RIB GRILL FC,215/2.26OZ,161.64,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,354,C,0.752
COOP181,404723,CP5501,JTM,WG ROTINI W/BF SCE PPK,30/8OZ,73.78,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,191,D,2.459
COOP181,404724,5781,JTM,BWL RED FAT RED SOD MAC&CHS IW,30/6OZ,53.57,0.00,CHEESE,07/01/23,06/30/24,09-22-23-FN,186,C,1.786
COOP181,404751,00130005880000,KRAFT HEINZ FOODS CO,RED SOD SPAGHETTI SAUCE,6/104OZ,62.74,0.00,CNND GOODS,07/01/23,06/30/24,09-22-23-FN,192,D,10.457
COOP181,404753,00130005284000,KRAFT HEINZ FOODS CO,SALSA DIPPING CUP,60/2OZ,35.40,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,194,D,0.59
COOP181,404754,00130005293000,KRAFT HEINZ FOODS CO,MARINARA DIPPING CUP,60/2OZ,31.67,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,196,B,0.528
COOP181,404762,MBM480,MICHAEL B'S BESTWAY,MEATBALL MINI ON HOAGIE BUN IW,60/4.8OZ,91.12,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,261,C,1.519
COOP181,404813,77387-12685,THE MAX,WG 5 MOZZ CHS MAX STIX,192/1.93OZ,67.39,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,331,C,0.351
COOP181,405282,1000002789,MCCAIN FOODS INC,TATER TOTS REDUCED SODIUM,6/5LB,63.21,0.00,POTATOES,07/01/23,06/30/24,09-22-23-FN,230,B,0.333
COOP181,405301,07160370001800,KRAFT HEINZ FOODS CO,MARINARA SAUCE DIPPING CUPS,100/1OZ,14.78,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,197,C,0.148
COOP105,405304,00130009848000,KRAFT HEINZ FOODS CO,SINGLE SERVE KETCHUP PACKET,1000/9GM,21.91,0.00,CONDIMENTS,07/01/23,06/30/24,2022-23-03-CN,74,A,0.022
COOP181,405331,78653,BIG DADDY'S,PRIMO 16 WG PRE-SL4 CHS PIZZA,72/5.18OZ,87.35,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,51,D,1.213
COOP181,405357,0180408F,ARIZONA GOLD,FILLING LOW SODIUM BN & CHS,4/8LB,65.71,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,36,D,0.469
COOP181,405358,3180575B,ARIZONA GOLD,BURRITO BEAN & CHEESE LS WG,54/5.75OZ,46.00,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,37,W,0.852
COOP181,405359,3180575W,ARIZONA GOLD,BURRITO BEAN & CHEESE LS WG IW,54/5.75OZ,51.12,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,40,B,0.947
COOP181,405371,3710320B,ARIZONA GOLD,BURRITO EGG CHS CHORIZO WG,54/3.2OZ,44.61,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,38,B,0.826
COOP181,405372,3710320W,ARIZONA GOLD,BURRITO EGG CHS CHORIZO WG IW,54/3.20OZ,48.67,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,39,B,0.901
COOP181,405379,3100575W,ARIZONA GOLD,BURRITO BEAN&CHS TRAD WG IW,54/5.75OZ,51.12,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,41,B,0.947
COOP181,405420,C13018,INTEGRATED,TRKY HAM CH HAWAIN BUN IW,100/3.1OZ,96.82,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,143,C,0.968
COOP181,405422,10264350928,TYSON,CHK DRUMSTICK GLAZED,1/30LB,112.12,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,356,C,1.18
COOP181,405424,16660100928,TYSON,DK WG BRD TRAD DRUMSTICKS,92/4.4OZ,116.97,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,384,B,1.271
COOP181,405429,C82605,INTEGRATED,CMDY BF CHS CHALUPA BULK,72/3.11OZ,53.50,14.23,HISPANIC,07/01/23,06/30/24,09-22-23-FN,142,D,0.743
COOP181,405436,10166/414745,BASIC AMERICAN,SEASONED VEG REFRIED BEAN,6/28.1OZ,41.52,0.00,BEANS,07/01/23,06/30/24,09-22-23-FN,47,D,0.301
COOP181,405441,78001,ASIAN FOOD SOLUTIONS,RICE BROWN FRIED VEGGIE LS WG,8/5LB,96.19,0.00,RICE,07/01/23,06/30/24,09-22-23-FN,43,W,0.687
COOP181,405454,16660000928,TYSON,WG BRD PROPORTION BONE-IN CHIX,29.64LB,116.23,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,355,C,0.985
COOP181,405590,70076,TASTY BRANDS,WG TRKY HAM CHS CROISSANT IW,72/4.6OZ,102.19,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,327,B,1.419
COOP181,405600,BCQ92,MICHAEL B'S BESTWAY,QUESADILLA BEAN & CHEESE,80/5.98OZ,102.52,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,260,C,1.282
COOP181,405622,17021101120,BOSCOS,7 WG RF BRD STIX W/ MOZZ,108CT,66.00,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,64,C,0.611
COOP181,405626,17020111120,BOSCOS,6 WG RF MOZZ CHS STICK,144CT,66.72,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,63,B,0.463
COOP181,405629,17026721120,BOSCOS,WG 6 CHEESE STICKS IW,72/2.5OZ,48.96,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,62,D,0.68
COOP181,405715,0500,CHEFS CORNER,CHICKEN EGG ROLL WG,96/2.5OZ,89.86,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,89,C,0.936
COOP181,405717,207230,JENNIE O,TURKEY STICK BBQ,400/1.2OZ,322.77,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,169,C,0.807
COOP181,405721,12307,BROOKWOOD FARMS,CMDY LS TEXAS WESTERN PORK BBQ,4/5LB,34.00,9.04,PROC PORK,07/01/23,06/30/24,09-22-23-FN,65,W,0.425
COOP181,405723,8-52724-15559-3,YANGS,CHICKEN TERIYAKI GF,1/42LB,181.71,0.00,ASIAN,07/01/23,06/30/24,09-22-23-FN,395,B,0.757
COOP181,405780,78639,BIG DADDY'S,PRIMO 16 WG BUFFLO CHIX PIZZA,72/5.21,84.97,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,54,C,1.18
COOP181,405783,78640,BIG DADDY'S,PIZZA FOUR MEAT WG 16,1/9CT,82.21,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,50,W,1.142
COOP181,405793,44115,LAND O LAKES,RF COLBY JACK CHSE CUBES IW,200/1OZ,73.83,0.00,CHEESE,07/01/23,06/30/24,09-22-23-FN,212,C,0.369
COOP181,405801,43292,LAND O LAKES,WG MAC & CHEESE,6/5LB,91.16,0.00,CHEESE,07/01/23,06/30/24,09-22-23-FN,219,C,0.338
COOP181,405817,CNQ152253,DON LEE FARMS,PATTY CHARBROILED BEEF,240/2.25OZ,275.98,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,96,C,1.15
100145,405822,11003,WILD MIKE'S,CHEESE BITES WG,240/1OZ,88.59,0.00,PIZZA,07/01/23,06/30/24,,,C,0.369
COOP181,405828,CNQ19053,DON LEE FARMS,BEEF MEATBALLS ITALIAN FC,31.25LB,209.07,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,102,C,1.045
COOP181,405841,98334,MCI FOODS/LOS CABOS,BRFST BURR CHS EGG SALSA WG IW,120/3.75OZ,119.73,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,243,W,0.998
COOP181,405857,12303,BROOKWOOD FARMS,CMDY CHPD PORK CARNITA STY CKD,4/5LB,41.20,10.96,PROC PORK,07/01/23,06/30/24,09-22-23-FN,66,C,0.322
COOP181,405858,REDNA2ZC168,RED GOLD,MARINARA SAUCE CUPS,168/2.5OZ,74.30,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,280,B,0
COOP181,405859,REDSC2ZC168,RED GOLD,SALSA DIPPING CUPS,168/3OZ,87.64,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,281,C,0.522
COOP181,405905,FTO20,MICHAEL B'S BESTWAY,CHILE CHS FLAUQUITO WW IW,80/5.16OZ,123.40,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,255,D,1.543
COOP181,405907,1000004108,MCCAIN FOODS INC,FFRY SPIRAL SEASONED RS,6/4LB,54.59,0.00,POTATOES,07/01/23,06/30/24,09-22-23-FN,229,D,0.3
COOP181,405934,68592,BIG DADDY'S,PRIMO 16WG PAR-B TRKY PEP PZA,72/5.13OZ,78.73,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,52,B,1.093
COOP181,405965,30114,J & J SNACK FOODS,WG PRETZEL KING SIZE,50/5OZ,35.43,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,156,C,0.709
COOP181,406017,00828,RICHS,4 FLATBREAD RICH MINI WG,192/1OZ,38.25,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,285,D,0.199
COOP181,406035,771021/691384,BONGARDS,SHEDDED CHED & MONT JACK CHS,4/5LB,72.45,0.00,CHEESE,07/01/23,06/30/24,09-22-23-FN,61,D,0
COOP181,406036,10202,TASTY BRANDS,LUNCH KIT TURKEY & CHEESE,48/4.21OZ,100.67,0.00,BXD MEALS,07/01/23,06/30/24,09-22-23-FN,323,B,2.097
COOP181,406040,5090,JTM,MINI TURKEY CORN DOGS,6/5LB,171.34,0.00,CORN DOG,07/01/23,06/30/24,09-22-23-FN,183,D,1.44
COOP181,406041,10061470928,TYSON,CHK WING BNLS SIRACHA WG,88/5.16OZ,116.81,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,362,C,1.327
COOP181,406082,70019,TASTY BRANDS,ANYTIMER TRKY CHEESE WEDGE WG,72/4.4OZ,98.63,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,320,C,1.37
COOP181,406083,207130,JENNIE O,TURKEY STICK SMOKEHOUSE,400/1.2OZ,322.77,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,165,D,0.807
COOP181,406090,98375,MCI FOODS/LOS CABOS,CH & TRKY SAUSG GRN/CHL SALSA,120/3.75OZ,116.69,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,249,D,0.972
COOP181,406104,108000,INTEGRATED,GRILLED CHEESEWG RF IW,72/4.19OZ,80.30,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,152,B,1.115
COOP105,406138,GB2180,GARDEN BANNER,LITE RANCH NO MSG,4/1GAL,35.54,0.00,DRESSING,07/01/23,06/30/24,2022-23-03-CN,107,D,0
COOP181,406139,0132,CHEFS CORNER,GENERAL TSO CHICKEN WG,42LB,201.95,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,88,W,1.181
100145,406149,63136,BUENA VISTA,MUFFIN BLUEBERRY TOP WG IW,120/3.2OZ,69.51,0.00,MUFFIN,09/28/23,06/30/24,,,C,0.579
COOP181,406150,63186,BUENA VISTA,WG CHOCOLATE MUFFIN TOP IW,120/3.2OZ,69.61,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,78,B,0.58
COOP181,406160,00130007146000,KRAFT HEINZ FOODS CO,BBQ SAUCE CUPS,100/1OZ,21.35,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,195,B,0.214
COOP181,406161,60826,BUENA VISTA,WG CHOC CHIP MUFFIN IW,120/3OZ,69.61,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,83,B,0.58
COOP181,406170,6604,BAKE CRAFTERS,ENGLISH MUFFIN EGG & CH WG IW,96/3.25OZ,124.49,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,45,C,1.297
COOP181,406172,17033220928,TYSON,CHK TENDER HMSTY WG,330/1.5OZ,144.91,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,363,C,0.439
COOP181,406197,752521,BONGARDS,PEPPER JACK SL,8/1.5LB,61.91,0.00,CHEESE,07/01/23,06/30/24,09-22-23-FN,60,D,0
COOP181,406265,1250,GOLD KIST,CHIX FAJITA STRIP,185/2.47OZ,141.80,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,129,C,0.727
COOP181,406306,60425,BUENA VISTA,MUFFIN CHERRY IW,120/3OZ,69.61,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,75,C,0.58
COOP181,406308,1000006188,MCCAIN FOODS INC,POTATO HASH BROWN RND,6/5LB,66.21,0.00,POTATOES,07/01/23,06/30/24,09-22-23-FN,228,C,0.697
COOP181,406318,68586,BIG DADDY'S,PRIMO16 WG PARBKE SLC CHS PZA,72/5.13OZ,82.14,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,56,D,1.141
COOP181,406340,40928,SUNNY FRESH,EGG STRAVAGANZA BACON & CHS,4/5LB,121.20,0.00,EGGS,07/01/23,06/30/24,09-22-23-FN,313,A,0.758
COOP181,406345,50721,BUENA VISTA,WG TRKY PEPPRNI CHS CALZONE IW,80/5.5OZ,105.30,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,82,B,1.316
COOP181,406352,ECT23W,MICHAEL B'S BESTWAY,EGG & CHEESE BRKFST TACO WG IW,100/2.4OZ,85.43,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,252,C,0.854
COOP181,406353,BTC40W,MICHAEL B'S BESTWAY,CHIMI BEEF & CHEESE WG,80/5.16OZ,121.50,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,257,D,1.519
COOP181,406357,73342,MCI FOODS/LOS CABOS,DIP BEAN TWO CHEESES,48/3.35OZ,51.07,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,247,B,0
COOP181,406358,71683,MCI FOODS/LOS CABOS,BN CHS CHILE RELLNO FOIL WG IW,36/7.66OZ,80.09,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,242,W,2.225
COOP181,406364,044535-77,WAWONA,CMDY 4 BERRY BLEND (110624),2/5LB,27.61,7.34,FRZN FRUIT,07/01/23,06/30/24,09-22-23-FN,387,D,0.521
COOP181,406366,470490,COMIDA VIDA,CHICKEN SHREDS,5/7.4LB,244.34,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,91,D,1.18
COOP181,406381,50241,BUENA VISTA,WG RF 3 CHEESE CALZONE IW,80/5.5OZ,101.50,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,69,B,1.269
COOP181,406385,97869,MCI FOODS/LOS CABOS,WRAP EGG CHS POTATO TRKY SAUS,72/2.5OZ,62.31,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,240,C,0.865
COOP181,406386,71686,MCI FOODS/LOS CABOS,BUR BF CH CHILI CO FOIL WG IW,36/6.45OZ,90.11,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,241,C,2.503
COOP181,406398,CP5249,JTM,BEEF TACO FILLING,6/5LB,185.73,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,190,A,1.049
COOP181,406409,97892,MCI FOODS/LOS CABOS,WRAP EGG CHS SAUSAGE WG IW,72/3.0OZ,70.52,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,245,B,0.979
COOP181,406438,10000097868,ADVANCE PIERRE,BEEF SLICED FC,30LB,299.64,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,6,C,1.561
COOP181,406442,08066,RICHS,PANCAKE BITES WG,384/.51OZ,47.54,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,286,C,0.371
COOP181,406444,68582,BIG DADDY'S,PRIMO WG 16 PAR BKD SL PEPP,72/145G,83.54,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,57,C,1.16
COOP181,406445,08202,RICHS,COOKIE CONFETTI CAKE FILLD WG,120/1.7OZ,71.85,0.00,COOKIES,07/01/23,06/30/24,09-22-23-FN,287,C,0.599
COOP181,406449,94030,BUENA VISTA,PANCAKE BOWL PEACH WG IW,72/3.8OZ,69.81,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,72,W,0.97
COOP181,406450,94040,BUENA VISTA,PANCAKE BOWL STWBRY WG IW,72/3.8OZ,69.81,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,73,C,0.97
COOP181,406451,1000006639,MCCAIN FOODS INC,POTATO EMOTICONS,6/4LB,66.76,0.00,POTATOES,07/01/23,06/30/24,09-22-23-FN,224,D,0.412
COOP181,406459,5764,JTM,ALFREDO WG PENNE PASTA,6/5LB,86.07,0.00,PASTA,07/01/23,06/30/24,09-22-23-FN,184,W,1.076
COOP181,406484,10270240928,TYSON,CORN DOG MINI CHICKEN WG,30LB,107.64,0.00,CORN DOG,07/01/23,06/30/24,09-22-23-FN,370,C,0.15
COOP181,406490,5773,JTM,CAVATAPPI THREE CHEESE WG,6/5LB,86.66,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,181,C,14.443
COOP181,406492,10286860928,TYSON,WG BRDD NASH HOT CHIX CHUNKS,112/4.44OZ,153.87,0.00,PROC CHIX,07/01/23,06/30/24,09-22-23-FN,361,C,1.374
COOP181,406501,16944,EASTSIDE ENTREES,CIABATTA CHEESE MELT IW,96/3.9OZ,124.11,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,113,D,1.293
COOP181,406502,1000007470,MCCAIN FOODS INC,CRISPY BAKEABLE CRINKLE FRIES,6/5LB,61.36,0.00,POTATOES,07/01/23,06/30/24,09-22-23-FN,225,C,2.273
COOP181,406505,CNQ093003,DON LEE FARMS,PATTY CHARBROILED BF FC,160/3OZ,205.87,0.00,PROC BEEF,07/01/23,06/30/24,09-22-23-FN,100,C,1.287
COOP181,406510,60WGUM2,NARDONE BROS,8 GARLIC FRENCH BREAD WW,60/4.5OZ,67.71,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,267,D,1.129
COOP181,406525,90029,BUENA VISTA,CAKE CINN CRUMBLE IW WG,72/2.9OZ,47.45,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,74,B,0.659
COOP181,406532,134000,INTEGRATED,GRILLED CHSW/RS CHS WG IW,72/4.19OZ,81.25,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,154,A,1.128
COOP181,406533,70006,TASTY BRANDS,WRAP TRKY HAM CHEESE WG,80/3.5OZ,103.91,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,318,C,1.299
COOP181,406545,77044,FATHERS TABLE,NACHO LIL BITES,8/2.25LB,67.71,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,114,W,0.94
COOP181,406552,813,ALBIES FOODS,CALZONE PIZZA PEPP WG,48/4.5OZ,58.68,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,22,B,1.223
COOP181,406555,091B,TOOLS FOR SCHOOLS,RIPPERS HAM & CHS WG,105/4OZ,129.33,0.00,POCKETS,07/01/23,06/30/24,09-22-23-FN,351,W,1.232
COOP181,406560,90060,BUENA VISTA,WG BLUEBERRY CRUMBLE IW,72/3.6OZ,54.42,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,76,C,0.756
COOP181,406563,092B,TOOLS FOR SCHOOLS,CMDY RIPPERS WG CHS PIZZA,105/4OZ,127.11,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,349,W,1.211
COOP181,406576,60226,BUENA VISTA,MUFFIN BANANA WG IW,120/3OZ,69.61,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,80,B,0.58
COOP181,406577,60326,BUENA VISTA,MUFFIN BLUEBERRY WG IW,120/3OZ,69.61,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,81,B,0.58
COOP181,406578,60941,BUENA VISTA,MUFFIN DBL CHOC CHIP WG IW,100/3.5OZ,64.98,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,79,B,0.65
COOP181,406581,60521,BUENA VISTA,MUFFIN CHEESE CORNBREAD IW,125/2.5OZ,62.01,0.00,MUFFIN,07/01/23,06/30/24,09-22-23-FN,68,D,0.496
COOP181,406586,642288/12258,MUFFIN TOWN,SANDWICH SUNBUTTR STRWBRRY,96/2.8OZ,87.07,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,755,C,0.907
COOP181,406591,CCE12,MICHAEL B'S BESTWAY,ENCHILADA 2 CHS IN TRAY WG,35/7OZ,64.54,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,264,C,1.844
COOP181,406612,00130009849000,KRAFT HEINZ FOODS CO,KETCHUP PACKETS,1000/7GM,24.02,0.00,CONDIMENTS,07/01/23,06/30/24,09-22-23-FN,193,B,0.024
COOP181,406619,70147,ARDELLAS,BURRITO BRKFST BEAN CHEESE IW,70/3.50OZ,61.87,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,34,B,0.884
COOP181,406634,90161,ARDELLAS,PIZZA 7 FB PEPPERONI WG IW,60/5.19OZ,81.21,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,33,B,1.354
COOP181,406636,90165,ARDELLAS,PIZZA 7 FB CHEESE WG IW,60/5.19OZ,75.39,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,26,D,1.257
COOP181,406637,90191,ARDELLAS,PIZZA 8 PEPPERONI BULK WG,72/5.24OZ,91.67,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,31,C,1.273
COOP181,406650,90630,ARDELLAS,PIZZA 3 PEPP SLIDER IW,56/5.16OZ,78.72,0.00,PIZZA,07/01/23,06/30/24,09-22-23-FN,30,C,1.406
